From,To,Date,Time,Next_Hop,AS_PATH,Announce,Withdraw
45.65.244.1,179.0.156.33,04/28/20,12:31:43,45.65.244.1,"['265721', '23520', '3491', '37090', '37385', '37385', '37385', '37385', '37385', '37385']",['  41.138.32.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:31:44,45.65.244.1,"['265721', '23520', '1299', '5511', '28683', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385', '37385']",['  154.127.80.0/22'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:31:45,45.65.244.1,"['265721', '23520', '3491', '1299', '4817', '7545', '4739']",['  203.1.78.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:31:46,45.65.244.1,"['265721', '23520', '1299', '174', '9498', '37531']",['  197.214.9.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:31:47,45.65.244.1,"['265721', '23520', '1299', '16509']",['  130.137.102.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:31:48,45.65.244.1,"['265721', '23520', '3491', '3356', '42730']",['  178.254.46.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:31:49,45.65.244.1,"['265721', '23520', '6830', '3356', '4809', '11432', '270267']","['  200.115.112.0/23', '  200.115.114.0/23', '  200.115.112.0/22']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:31:52,45.65.244.1,"['265721', '23520', '1299', '11014', '61452', '23097', '23097', '23097']",['  198.12.38.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:31:53,45.65.244.1,"['265721', '23520', '3491', '6762', '15924', '8386']","['  31.155.156.0/23', '  31.155.70.0/24', '  31.155.184.0/21']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:00,45.65.244.1,"['265721', '23520', '1299', '13335']",['  141.101.73.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:01,45.65.244.1,"['265721', '23520', '1299', '6762', '14259', '262589', '61522', '264780']","['  45.4.170.0/24', '  45.4.169.0/24', '  45.4.168.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:05,45.65.244.1,"['265721', '23520', '6939', '200507', '28683', '37385', '37385', '37385', '37385']","['  41.190.229.0/24', '  41.138.32.0/20']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:06,45.65.244.1,"['265721', '23520', '6830', '3257', '8315', '8315', '8315', '8315']","['  5.100.228.0/24', '  5.100.231.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:07,45.65.244.1,"['265721', '23520', '1299', '9498', '37531']",['  197.214.9.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:08,45.65.244.1,"['265721', '23520', '1299', '9498', '58682', '133410']",['  103.117.228.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:09,45.65.244.1,"['265721', '23520', '1299', '13335']",['  162.158.72.0/22'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:14,,['N/A'],['N/A'],['  130.137.80.0/24']
45.65.244.1,179.0.156.33,04/28/20,12:32:15,45.65.244.1,"['265721', '23520', '1299', '13335']","['  172.68.57.0/24', '  172.68.58.0/24', '  172.68.59.0/24', '  172.68.56.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:17,45.65.244.1,"['265721', '23520', '1299', '2914', '16509']",['  130.137.80.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:19,,['N/A'],['N/A'],['  130.137.80.0/24']
45.65.244.1,179.0.156.33,04/28/20,12:32:20,45.65.244.1,"['265721', '23520', '3491', '6762', '52361', '265809']",['  45.70.152.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:21,,['N/A'],['N/A'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:23,45.65.244.1,"['265721', '23520', '3491', '174', '7049']",['  200.47.37.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:24,45.65.244.1,"['265721', '23520', '3491', '136933', '6134']",['  91.238.207.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:30,45.65.244.1,"['265721', '23520', '1299', '209', '721', '27066', '647']",['  205.65.160.0/22'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:35,45.65.244.1,"['265721', '23520', '1299', '3356', '3549', '269750']",['  168.194.108.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:38,45.65.244.1,"['265721', '23520', '3491', '3356', '52863', '263528']",['  170.254.4.0/22'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:40,45.65.244.1,"['265721', '23520', '16735', '268768']","['  45.172.101.0/24', '  45.172.100.0/24', '  45.172.100.0/22']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:44,45.65.244.1,"['265721', '23520', '6830', '2914', '19905']",['  51.179.220.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:45,45.65.244.1,"['265721', '23520', '1299', '3910', '721', '27065', '1733', '5237']",['  205.90.0.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:46,45.65.244.1,"['265721', '23520', '1299', '3356', '3910', '721', '27065', '1733', '5237']",['  205.90.0.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:48,45.65.244.1,"['265721', '23520', '1299', '3910', '721', '27065', '1733', '5237']",['  205.90.0.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:49,45.65.244.1,"['265721', '23520', '3491', '3356', '3910', '721', '27065', '1733', '5237']",['  205.90.0.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:51,45.65.244.1,"['265721', '23520', '6830', '2914', '19905']",['  51.179.220.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:55,45.65.244.1,"['265721', '23520', '1299', '4826', '198148']",['  65.72.64.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:56,45.65.244.1,"['265721', '23520', '1299', '7738', '262999', '262999', '262999', '262999', '266241']","['  192.145.200.0/22', '  192.145.201.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:57,45.65.244.1,"['265721', '23520', '1299', '7713', '138844']",['  103.139.181.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:58,45.65.244.1,"['265721', '23520', '3491', '3786', '45399', '45399', '45399', '45399']",['  58.226.213.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:32:59,45.65.244.1,"['265721', '23520', '3491', '3786', '45399', '45399', '45399', '45399']",['  58.226.213.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:01,45.65.244.1,"['265721', '23520', '1299', '209', '721', '27064', '3475']",['  205.70.192.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:02,45.65.244.1,"['265721', '23520', '6830', '6453', '7545', '7545', '4739']",['  203.1.78.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:03,45.65.244.1,"['265721', '23520', '1299', '4817', '7545', '4739']",['  203.1.78.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:04,45.65.244.1,"['265721', '23520', '6830', '6762', '14259', '14117', '264780']","['  170.247.137.0/24', '  170.247.136.0/24', '  170.247.138.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:05,45.65.244.1,"['265721', '23520', '1299', '2914', '3223', '51559']",['  94.102.6.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:06,45.65.244.1,"['265721', '23520', '6939', '10358', '136933', '136950']","['  154.209.12.0/24', '  154.209.15.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:07,45.65.244.1,"['265721', '23520', '3491', '136933', '6134']",['  45.158.228.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:08,45.65.244.1,"['265721', '23520', '6830', '174', '36944', '327700']",['  41.94.132.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:09,45.65.244.1,"['265721', '23520', '6830', '12956', '10429', '52871', '52871', '52871']",['  177.136.12.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:11,45.65.244.1,"['265721', '23520', '1299', '3223', '133199']",['  45.207.55.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:13,45.65.244.1,"['265721', '23520', '1299', '4739']",['  203.1.78.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:15,45.65.244.1,"['265721', '23520', '6830', '174', '262589', '7908', '7908']",['  200.47.37.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:18,45.65.244.1,"['265721', '23520', '1299', '7738', '262999', '262999', '262999', '262999']",['  186.226.176.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:19,45.65.244.1,"['265721', '23520', '1299', '208293', '50710']",['  37.237.194.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:20,45.65.244.1,"['265721', '23520', '3491', '7738', '262999', '52872', '267388']","['  45.234.249.0/24', '  45.234.250.0/24', '  45.234.251.0/24', '  45.234.248.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:21,45.65.244.1,"['265721', '23520', '6830', '174', '208293', '50710']","['  37.237.213.0/24', '  37.237.215.0/24', '  37.237.192.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:22,45.65.244.1,"['265721', '23520', '1299', '60051', '208293', '50710']",['  37.237.184.0/23'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:23,45.65.244.1,"['265721', '23520', '3491', '7738', '262999', '262999', '262999', '262999', '264104']","['  138.59.187.0/24', '  138.59.186.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:24,45.65.244.1,"['265721', '23520', '1299', '208293', '50710']","['  149.255.200.0/23', '  149.255.238.0/23']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:25,45.65.244.1,"['265721', '23520', '1299', '4826', '198148']","['  63.218.116.0/23', '  63.217.120.0/22', '  63.218.156.0/23']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:26,45.65.244.1,"['265721', '23520', '1299', '208293', '50710']","['  37.239.68.0/23', '  37.239.116.0/24', '  37.239.66.0/24', '  37.238.227.0/24', '  37.236.164.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:30,45.65.244.1,"['265721', '23520', '1299', '16509']",['  130.137.78.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:31,45.65.244.1,"['265721', '23520', '1299', '286', '7738', '262999', '262999', '262999', '262999', '28606', '28606', '52566', '267945']","['  45.166.62.0/24', '  45.166.61.0/24', '  45.166.63.0/24', '  45.166.60.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:32,45.65.244.1,"['265721', '23520', '6939', '58682', '58682', '58682', '133410']",['  103.117.228.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:33,45.65.244.1,"['265721', '23520', '1299', '3257', '7738', '262999', '262999', '262999', '262999', '268510']","['  45.161.145.0/24', '  45.161.144.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:34,45.65.244.1,"['265721', '23520', '3491', '1299', '208293', '50710']",['  37.237.200.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:35,45.65.244.1,"['265721', '23520', '6830', '12956', '14259', '14117', '264780']",['  170.247.139.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:36,45.65.244.1,"['265721', '23520', '6830', '4637', '1221', '10143', '24341']",['  202.137.173.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:37,45.65.244.1,"['265721', '23520', '6830', '2914', '40676']",['  185.172.66.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:38,45.65.244.1,"['265721', '23520', '3491', '1299', '60051', '208293', '50710']","['  37.237.168.0/23', '  37.237.138.0/23', '  37.239.126.0/23', '  37.237.170.0/23', '  37.237.140.0/23', '  37.236.210.0/23']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:40,45.65.244.1,"['265721', '23520', '6939', '50607', '50607', '204019', '204019', '204019']","['  194.1.253.0/24', '  213.199.208.0/24', '  185.107.66.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:42,45.65.244.1,"['265721', '23520', '1299', '208293', '50710']",['  37.238.234.0/23'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:45,45.65.244.1,"['265721', '23520', '3491', '2914', '136933']",['  154.91.198.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:47,45.65.244.1,"['265721', '23520', '1299', '208293', '50710']",['  149.255.202.0/23'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:48,45.65.244.1,"['265721', '23520', '3491', '1299', '208293', '50710']",['  37.238.64.0/23'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:50,45.65.244.1,"['265721', '23520', '1299', '208293', '50710']",['  37.237.104.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:52,45.65.244.1,"['265721', '23520', '1299', '37468', '61568', '263073', '262713', '262713', '262713', '267381']","['  45.235.26.0/23', '  45.235.24.0/23', '  45.235.27.0/24', '  45.235.24.0/24', '  45.235.24.0/22', '  45.235.26.0/24', '  45.235.25.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:53,45.65.244.1,"['265721', '23520', '3491', '174', '37468', '61568', '263073', '262713', '262713', '262713', '267381']","['  45.235.26.0/23', '  45.235.24.0/23', '  45.235.27.0/24', '  45.235.24.0/24', '  45.235.24.0/22', '  45.235.26.0/24', '  45.235.25.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:55,45.65.244.1,"['265721', '23520', '6830', '3356', '13904']",['  64.68.236.0/22'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:58,45.65.244.1,"['265721', '23520', '1299', '37468', '61568', '263073', '262713', '262713', '262713', '267381']","['  45.235.26.0/24', '  45.235.27.0/24', '  45.235.24.0/22', '  45.235.24.0/24', '  45.235.24.0/23', '  45.235.26.0/23', '  45.235.25.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:33:59,45.65.244.1,"['265721', '23520', '1299', '4826', '198148']",['  65.72.64.0/20'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:00,45.65.244.1,"['265721', '23520', '3491', '174', '37468', '61568', '263073', '262713', '262713', '262713', '267381']","['  45.235.26.0/23', '  45.235.24.0/23', '  45.235.27.0/24', '  45.235.24.0/24', '  45.235.24.0/22', '  45.235.26.0/24', '  45.235.25.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:01,45.65.244.1,"['265721', '23520', '1299', '2914', '15412', '35753', '208293', '50710']",['  37.237.195.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:03,45.65.244.1,"['265721', '23520', '6830', '1257', '8240', '206844']",['  171.22.245.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:06,45.65.244.1,"['265721', '23520', '1299', '37468', '61568', '52566', '52566', '52566', '52566', '52566', '52566', '52566', '267659']",['  45.224.132.0/22'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:10,45.65.244.1,"['265721', '23520', '6830', '174', '28186', '263880', '266109']",['  45.5.236.0/23'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:14,45.65.244.1,"['265721', '23520', '6830', '2914', '36944', '36914', '36914', '36914', '36914']",['  41.89.110.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:15,45.65.244.1,"['265721', '23520', '3491', '174', '208293', '50710']","['  37.237.206.0/24', '  37.237.208.0/23', '  37.237.64.0/24', '  37.237.216.0/23', '  149.255.222.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:18,45.65.244.1,"['265721', '23520', '3491', '1299', '208293', '50710']","['  37.237.88.0/24', '  37.237.239.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:19,45.65.244.1,"['265721', '23520', '3491', '1299', '60051', '208293', '50710']","['  37.239.206.0/24', '  37.237.189.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:21,45.65.244.1,"['265721', '23520', '6939', '10358', '136933', '136970']",['  45.195.201.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:22,45.65.244.1,"['265721', '23520', '6830', '174', '36944', '36914', '36914', '36914', '36914']",['  41.89.110.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:24,45.65.244.1,"['265721', '23520', '1299', '36149', '60725', '10131', '10131', '10131', '10131', '10131']",['  202.65.58.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:27,45.65.244.1,"['265721', '23520', '3491', '174', '43727', '61228']",['  46.8.109.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:28,45.65.244.1,"['265721', '23520', '1299', '6762', '14840', '268103', '268103', '268103']",['  45.169.80.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:29,45.65.244.1,"['265721', '23520', '1299', '4826', '198148']","['  63.218.116.0/23', '  63.217.120.0/22', '  63.218.156.0/23']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:31,45.65.244.1,"['265721', '23520', '3491', '262589', '52280']","['  190.211.174.0/23', '  190.211.161.0/24', '  190.211.174.0/24', '  190.211.175.0/24', '  190.211.167.0/24', '  190.211.160.0/24']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:33,45.65.244.1,"['265721', '23520', '6939', '4826', '198148']","['  63.217.120.0/22', '  63.218.116.0/23', '  63.218.156.0/23']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:34,45.65.244.1,"['265721', '23520', '3491', '3356', '16735', '53087', '263940', '61901']",['  170.254.54.0/23'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:36,45.65.244.1,"['265721', '23520', '3491', '12956', '7738', '7738', '7738', '262999', '262999', '262999', '262999', '266241']",['  192.145.200.0/22'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:39,,['N/A'],['N/A'],['  205.90.0.0/20']
45.65.244.1,179.0.156.33,04/28/20,12:34:40,45.65.244.1,"['265721', '23520', '1299', '12956', '52873', '52720', '52960', '52960', '52978']","['  177.39.201.0/24', '  177.39.202.0/23', '  177.39.202.0/24', '  177.39.203.0/24', '  177.39.200.0/24', '  177.39.200.0/23']",['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:42,45.65.244.1,"['265721', '23520', '1299', '20485', '50556']",['  45.11.214.0/23'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:43,45.65.244.1,"['265721', '23520', '6830', '3356', '13904', '13904', '13904', '13904', '13904', '13904']",['  216.238.254.0/23'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:44,45.65.244.1,"['265721', '23520', '3491', '7473', '45499', '45499']",['  116.206.224.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:45,45.65.244.1,"['265721', '23520', '1299', '174', '9498', '37531']",['  197.214.9.0/24'],['N/A']
45.65.244.1,179.0.156.33,04/28/20,12:34:47,45.65.244.1,"['265721', '23520', '1299', '174', '52320', '8048']",['  200.90.16.0/21'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:00,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:01,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:02,2803:4dc0:50::1,"['265721', '23520', '1299', '47147', '12654']",['  2001:7fb:ff02::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:03,2803:4dc0:50::1,"['265721', '23520', '1273', '174', '32629']",['  2620:0:2f0::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:06,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:10,2803:4dc0:50::1,"['265721', '23520', '6939', '265147', '53112', '263037']",['  2804:2288::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:11,,['N/A'],['N/A'],['  2804:1110::/32']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:13,2803:4dc0:50::1,"['265721', '23520', '6939', '15808']",['  2c0f:ff90::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:14,2803:4dc0:50::1,"['265721', '23520', '6939', '12654']",['  2001:7fb:ff02::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:16,,['N/A'],['N/A'],['  2620:0:2f0::/48']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:17,,['N/A'],['N/A'],['  2620:0:2f0::/48']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:21,2803:4dc0:50::1,"['265721', '23520', '1299', '6461', '19528']","['  2605:2400:100::/40', '  2605:2400::/40']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:22,,['N/A'],['N/A'],['  2a0e:aa07:f091::/48']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:23,2803:4dc0:50::1,"['265721', '23520', '6939', '3214']",['  2a09:0:7::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:24,2803:4dc0:50::1,"['265721', '23520', '1299', '2914', '3214', '209262']",['  2a04:6f01:8b00::/44'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:25,2803:4dc0:50::1,"['265721', '23520', '1299', '2914', '3214', '209664']",['  2a0e:aa07:f071::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:26,,['N/A'],['N/A'],['  2801:1f0:401d::/48']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:27,2803:4dc0:50::1,"['265721', '23520', '6939', '25933', '268844']",['  2801:80:3520::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:30,2803:4dc0:50::1,"['265721', '23520', '6830', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:31,2803:4dc0:50::1,"['265721', '23520', '6461', '19528']","['  2605:2400:100::/40', '  2605:2400::/40']",['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:37,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:38,2803:4dc0:50::1,"['265721', '23520', '6830', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:39,2803:4dc0:50::1,"['265721', '23520', '6939', '53013']",['  2804:574:3::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:40,2803:4dc0:50::1,"['265721', '23520', '1273', '1239', '11830', '3573']",['  2801:1f0:401d::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:41,2803:4dc0:50::1,"['265721', '23520', '1299', '30962', '41108', '209650']",['  2a07:1c44:8112::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:43,2803:4dc0:50::1,"['265721', '23520', '1299', '6762', '25933', '268844']",['  2801:80:3520::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:44,2803:4dc0:50::1,"['265721', '23520', '6830', '3257', '8111', '8111', '8111', '8111', '40007']",['  2001:410:a01c::/48'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:45,2803:4dc0:50::1,"['265721', '23520', '6939', '37662', '15808']",['  2c0f:ff90::/32'],['N/A']
2803:4dc0:50::1,2001:13c7:7001:500::33,04/28/20,12:30:46,2803:4dc0:50::1,"['265721', '23520', '6830', '6453', '30844', '37006']",['  2c0f:fe30::/32'],['N/A']
