From,To,Date,Time,Next_Hop,AS_PATH,Announce,Withdraw
AS852,AS12654,04/29/20,15:09:42,154.11.15.28,"['852', '3491', '22356', '264144', '264144', '264144', '264144', '268162', '262686']","['  187.87.158.0/23', '  187.87.148.0/24', '  187.87.152.0/24', '  187.87.146.0/24', '  187.87.148.0/22', '  187.87.146.0/23', '  187.87.151.0/24', '  187.87.144.0/24', '  187.87.156.0/23', '  187.87.157.0/24', '  187.87.153.0/24', '  187.87.152.0/22', '  187.87.155.0/24', '  187.87.158.0/24', '  187.87.150.0/23', '  187.87.156.0/22', '  187.87.144.0/23', '  187.87.144.0/21', '  187.87.149.0/24', '  187.87.150.0/24', '  187.87.152.0/23', '  187.87.156.0/24', '  187.87.154.0/23', '  187.87.145.0/24', '  187.87.154.0/24', '  187.87.147.0/24', '  187.87.148.0/23', '  187.87.144.0/22', '  187.87.144.0/20', '  187.87.152.0/21']",['N/A']
AS852,AS12654,04/29/20,15:09:43,154.11.15.28,"['852', '174', '3356', '26405']",['  67.211.53.0/24'],['N/A']
AS852,AS12654,04/29/20,15:09:44,154.11.15.28,"['852', '3356', '262596', '264344', '264107']","['  138.94.39.0/24', '  138.94.37.0/24']",['N/A']
AS852,AS12654,04/29/20,15:05:00,2001:56b:2:21::3,"['852', '6453', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:02,2001:56b:2:21::3,"['852', '174', '1299', '9009', '60231']",['  2001:67c:2b2c::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:03,2001:56b:2:21::3,"['852', '2914', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:04,,['N/A'],['N/A'],['N/A']
AS852,AS12654,04/29/20,15:05:05,2001:56b:2:21::3,"['852', '6453', '174', '32097', '33387', '137940']",['  2602:feda:40::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:06,2001:56b:2:21::3,"['852', '6939', '262589', '53062', '53178']",['  2804:1100::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:09,2001:56b:2:21::3,"['852', '6939', '208884']",['  2a0e:aa07:f091::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:10,2001:56b:2:21::3,"['852', '1299', '3356', '3549', '265019', '264592']",['  2804:221c::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:11,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:13,2001:56b:2:21::3,"['852', '3356', '174', '92']",['  2605:6480::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:19,,['N/A'],['N/A'],['  2a03:8160:14::/48']
AS852,AS12654,04/29/20,15:05:20,2001:56b:2:21::3,"['852', '6327', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:24,2001:56b:2:21::3,"['852', '3356', '12956', '10429', '22689', '263538']","['  2804:1390:c000::/34', '  2804:1390:8000::/34', '  2804:1390::/34', '  2804:1390::/32', '  2804:1390:4000::/34']",['N/A']
AS852,AS12654,04/29/20,15:05:26,2001:56b:2:21::3,"['852', '174', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:27,2001:56b:2:21::3,"['852', '3356', '3549', '53062', '53062', '53062', '53062', '52570']",['  2804:1564::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:28,2001:56b:2:21::3,"['852', '3356', '58536']","['  2401:b400:8::/48', '  2401:b400:9::/48']",['N/A']
AS852,AS12654,04/29/20,15:05:30,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:33,2001:56b:2:21::3,"['852', '174', '2711', '12208']",['  2605:1900:84c0::/42'],['N/A']
AS852,AS12654,04/29/20,15:05:34,2001:56b:2:21::3,"['852', '1299', '16735', '11432', '265886']",['  2804:3f58::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:36,2001:56b:2:21::3,"['852', '1299', '2711', '12208']",['  2605:1900:84c0::/42'],['N/A']
AS852,AS12654,04/29/20,15:05:37,2001:56b:2:21::3,"['852', '6453', '1239', '11830', '3573']",['  2801:1f0:401c::/47'],['N/A']
AS852,AS12654,04/29/20,15:05:38,2001:56b:2:21::3,"['852', '1299', '2914', '12859', '12654']",['  2001:7fb:ff02::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:40,2001:56b:2:21::3,"['852', '3356', '174', '32629']",['  2620:0:2f0::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:42,2001:56b:2:21::3,"['852', '3356', '1299', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:43,2001:56b:2:21::3,"['852', '3356', '1299', '16735', '52747', '263650', '264169']","['  2804:238c::/32', '  2804:238c:200::/40', '  2804:238c:100::/40']",['N/A']
AS852,AS12654,04/29/20,15:05:44,2001:56b:2:21::3,"['852', '1299', '6939', '29749']",['  2604:2f40::/32'],['N/A']
AS852,AS12654,04/29/20,15:05:45,2001:56b:2:21::3,"['852', '174', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:50,2001:56b:2:21::3,"['852', '3356', '58536']","['  2401:b400:8::/48', '  2401:b400:9::/48']",['N/A']
AS852,AS12654,04/29/20,15:05:53,2001:56b:2:21::3,"['852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS852,AS12654,04/29/20,15:05:57,2001:56b:2:21::3,"['852', '6939', '23911', '23910', '133111', '58536']","['  2401:b400:8::/48', '  2401:b400:9::/48']",['N/A']
AS852,AS12654,04/29/20,15:05:59,2001:56b:2:21::3,"['852', '174', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
AS852,AS12654,04/29/20,15:06:00,2001:56b:2:21::3,"['852', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
AS852,AS12654,04/29/20,15:06:01,2001:56b:2:21::3,"['852', '2914', '20473', '135103']",['  2402:9e80:9::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:02,2001:56b:2:21::3,"['852', '6453', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:03,2001:56b:2:21::3,"['852', '6939', '57695', '12654']",['  2001:7fb:ff0f::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:04,2001:56b:2:21::3,"['852', '6453', '174', '53013', '53062', '264308']","['  2804:25e0::/32', '  2804:25e0::/34']",['N/A']
AS852,AS12654,04/29/20,15:06:06,2001:56b:2:21::3,"['852', '1299', '16735', '53237', '53237', '53237', '53237', '53237', '265020']","['  2804:1f26:ca5a::/48', '  2804:1f26:dad0::/48']",['N/A']
AS852,AS12654,04/29/20,15:06:07,2001:56b:2:21::3,"['852', '3356', '49367', '205365']",['  2a00:1908:fffb::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:09,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:06:11,2001:56b:2:21::3,"['852', '6453', '174', '53013', '53062', '264308']","['  2804:25e0:4000::/34', '  2804:25e0:8000::/34', '  2804:25e0:c000::/34']",['N/A']
AS852,AS12654,04/29/20,15:06:12,2001:56b:2:21::3,"['852', '174', '53013', '53062', '264308']","['  2804:25e0:4000::/34', '  2804:25e0::/32', '  2804:25e0:8000::/34', '  2804:25e0::/34', '  2804:25e0:c000::/34']",['N/A']
AS852,AS12654,04/29/20,15:06:15,2001:56b:2:21::3,"['852', '6939', '28666', '268043']",['  2804:5718::/32'],['N/A']
AS852,AS12654,04/29/20,15:06:16,2001:56b:2:21::3,"['852', '6453', '174', '53013', '28343', '266547']",['  2804:3db0::/33'],['N/A']
AS852,AS12654,04/29/20,15:06:19,2001:56b:2:21::3,"['852', '6327', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:20,2001:56b:2:21::3,"['852', '1299', '50304', '56655', '58057']","['  2a0c:3b80:7b03::/48', '  2a0c:3b80:4e4f::/48']",['N/A']
AS852,AS12654,04/29/20,15:06:23,2001:56b:2:21::3,"['852', '6939', '136620', '204438']",['  2a0c:9a40:8114::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:24,2001:56b:2:21::3,"['852', '1299', '6762', '13335']","['  2400:cb00:194::/48', '  2400:cb00:191::/48']",['N/A']
AS852,AS12654,04/29/20,15:06:25,2001:56b:2:21::3,"['852', '174', '32097', '33387', '137940']",['  2602:feda:40::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:26,2001:56b:2:21::3,"['852', '6453', '6762', '13335']","['  2a09:bac0:194::/48', '  2a09:bac0:191::/48']",['N/A']
AS852,AS12654,04/29/20,15:06:27,2001:56b:2:21::3,"['852', '174', '1299', '31319']",['  2a03:8c80::/29'],['N/A']
AS852,AS12654,04/29/20,15:06:29,,['N/A'],['N/A'],['N/A']
AS852,AS12654,04/29/20,15:06:30,2001:56b:2:21::3,"['852', '174', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:06:32,2001:56b:2:21::3,"['852', '6939', '29749']",['  2604:2f40::/32'],['N/A']
AS852,AS12654,04/29/20,15:06:35,2001:56b:2:21::3,"['852', '6453', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:36,2001:56b:2:21::3,"['852', '6453', '1239', '11830', '3573']","['  2801:1f0:401c::/47', '  2801:1f0:401d::/48']",['N/A']
AS852,AS12654,04/29/20,15:06:38,2001:56b:2:21::3,"['852', '174', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:39,2001:56b:2:21::3,"['852', '174', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:41,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:06:42,2001:56b:2:21::3,"['852', '6453', '12956', '28186', '269025']","['  2804:5e50::/33', '  2804:5e50:100::/48', '  2804:5e50:101::/48']",['N/A']
AS852,AS12654,04/29/20,15:06:43,2001:56b:2:21::3,"['852', '3356', '47692', '200273']",['  2001:678:7f8::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:45,2001:56b:2:21::3,"['852', '1299', '6939', '52836']","['  2804:bd4:4000::/34', '  2804:bd4::/34', '  2804:bd4:8000::/34', '  2804:bd4:c000::/34']",['N/A']
AS852,AS12654,04/29/20,15:06:46,2001:56b:2:21::3,"['852', '7922', '13786', '28329', '52696', '37468', '263482', '263252']",['  2804:17cc::/32'],['N/A']
AS852,AS12654,04/29/20,15:06:50,2001:56b:2:21::3,"['852', '6939', '200273', '200273']",['  2001:678:7f8::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:51,2001:56b:2:21::3,"['852', '33891', '47692', '200273']",['  2001:678:7f8::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:54,2001:56b:2:21::3,"['852', '6453', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:55,2001:56b:2:21::3,"['852', '6939', '34224', '61437']",['  2a09:a940::/29'],['N/A']
AS852,AS12654,04/29/20,15:06:57,2001:56b:2:21::3,"['852', '1299', '3356', '28210', '262271']",['  2804:12d4::/32'],['N/A']
AS852,AS12654,04/29/20,15:06:58,2001:56b:2:21::3,"['852', '174', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:06:59,2001:56b:2:21::3,"['852', '3356', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:02,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:07:03,2001:56b:2:21::3,"['852', '3356', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:06,2001:56b:2:21::3,"['852', '6453', '1239', '11830', '3573']","['  2801:1f0:401c::/47', '  2801:1f0:401d::/48']",['N/A']
AS852,AS12654,04/29/20,15:07:07,2001:56b:2:21::3,"['852', '6327', '394255', '33110']",['  2620:13a:f001::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:08,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:09,2001:56b:2:21::3,"['852', '174', '1239', '11830', '3573']","['  2801:1f0:401c::/47', '  2801:1f0:401d::/48']",['N/A']
AS852,AS12654,04/29/20,15:07:11,2001:56b:2:21::3,"['852', '3356', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:12,2001:56b:2:21::3,"['852', '1299', '174', '53013', '268192']","['  2804:4d5c:2000::/37', '  2804:4d5c:3000::/37']",['N/A']
AS852,AS12654,04/29/20,15:07:13,2001:56b:2:21::3,"['852', '3356', '12956', '53237', '53237', '53237', '265020']","['  2804:1f26:ca5a::/48', '  2804:1f26:dad0::/48']",['N/A']
AS852,AS12654,04/29/20,15:07:15,2001:56b:2:21::3,"['852', '6939', '52836']","['  2804:bd4::/34', '  2804:bd4:4000::/34', '  2804:bd4:8000::/34', '  2804:bd4:c000::/34']",['N/A']
AS852,AS12654,04/29/20,15:07:17,2001:56b:2:21::3,"['852', '6453', '12956', '53237', '53237', '53237', '265020']",['  2804:1f26:ca5a::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:18,2001:56b:2:21::3,"['852', '6453', '12956', '53237', '53237', '53237', '265020']",['  2804:1f26:dad0::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:19,2001:56b:2:21::3,"['852', '6327', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:20,2001:56b:2:21::3,"['852', '1299', '202276']",['  2a03:b8c0:4::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:22,2001:56b:2:21::3,"['852', '1299', '174', '53013', '263484']","['  2804:1290::/34', '  2804:1290:c000::/34', '  2804:1290:8000::/34', '  2804:1290:4000::/34']",['N/A']
AS852,AS12654,04/29/20,15:07:24,2001:56b:2:21::3,"['852', '6453', '1239', '11830', '3573']","['  2801:1f0:401c::/47', '  2801:1f0:401d::/48']",['N/A']
AS852,AS12654,04/29/20,15:07:26,2001:56b:2:21::3,"['852', '6939', '202276']",['  2a03:b8c0:4::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:27,2001:56b:2:21::3,"['852', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:28,2001:56b:2:21::3,"['852', '3356', '28210', '262271']",['  2804:12d4::/32'],['N/A']
AS852,AS12654,04/29/20,15:07:30,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:31,2001:56b:2:21::3,"['852', '174', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:32,2001:56b:2:21::3,"['852', '27630']",['  2607:f350::/32'],['N/A']
AS852,AS12654,04/29/20,15:07:33,2001:56b:2:21::3,"['852', '1299', '27630']",['  2607:f350::/32'],['N/A']
AS852,AS12654,04/29/20,15:07:37,2001:56b:2:21::3,"['852', '3356', '174', '53013', '262822']",['  2804:28c::/32'],['N/A']
AS852,AS12654,04/29/20,15:07:38,2001:56b:2:21::3,"['852', '1299', '6939', '208884']",['  2a0e:aa07:f091::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:39,2001:56b:2:21::3,"['852', '6453', '174', '53013', '262589', '28343', '266547']",['  2804:3db0::/33'],['N/A']
AS852,AS12654,04/29/20,15:07:40,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:42,2001:56b:2:21::3,"['852', '174', '53013', '28271']",['  2804:4c4::/32'],['N/A']
AS852,AS12654,04/29/20,15:07:45,2001:56b:2:21::3,"['852', '174', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:48,2001:56b:2:21::3,"['852', '174', '35661', '199586', '207292']",['  2a0c:b641:763::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:49,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:50,2001:56b:2:21::3,"['852', '6939', '37468', '263482', '263252']",['  2804:17cc::/32'],['N/A']
AS852,AS12654,04/29/20,15:07:51,2001:56b:2:21::3,"['852', '174', '53013', '262591']","['  2804:f04:9100::/40', '  2804:f04:f010::/48', '  2804:f04:8000::/40', '  2804:f04:9000::/40', '  2804:f04:f030::/48', '  2804:f04:f050::/48', '  2804:f04:f040::/48', '  2804:f04:5000::/40', '  2804:f04:f020::/48', '  2804:f04:f080::/48', '  2804:f04:f060::/48', '  2804:f04:f070::/48', '  2804:f04::/40', '  2804:f04:6000::/40', '  2804:f04:4000::/40', '  2804:f04:1000::/40', '  2804:f04:7000::/40', '  2804:f04:3000::/40']",['N/A']
AS852,AS12654,04/29/20,15:07:52,2001:56b:2:21::3,"['852', '3356', '174', '53013', '263009', '263041']","['  2804:1c78:8000::/33', '  2804:1c78::/33', '  2804:1c78::/32']",['N/A']
AS852,AS12654,04/29/20,15:07:53,,['N/A'],['N/A'],['N/A']
AS852,AS12654,04/29/20,15:07:54,2001:56b:2:21::3,"['852', '3356', '14840', '53062', '53062', '53062', '266547', '266547']",['  2804:3db0::/33'],['N/A']
AS852,AS12654,04/29/20,15:07:55,2001:56b:2:21::3,"['852', '6939', '58057', '39753']","['  2a0e:b107:24::/48', '  2a0d:2406:510::/48']",['N/A']
AS852,AS12654,04/29/20,15:07:56,2001:56b:2:21::3,"['852', '6939', '53356', '207292', '39753']",['  2602:fed2:7020::/48'],['N/A']
AS852,AS12654,04/29/20,15:07:57,2001:56b:2:21::3,"['852', '174', '3356', '42739', '204782']",['  2a0c:7a80::/29'],['N/A']
AS852,AS12654,04/29/20,15:07:58,2001:56b:2:21::3,"['852', '6939', '52320', '262807', '268043']",['  2804:5718::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:01,2001:56b:2:21::3,"['852', '6939', '37468', '263482', '264096']",['  2804:2264::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:02,2001:56b:2:21::3,"['852', '3356', '174', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:05,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:07,2001:56b:2:21::3,"['852', '174', '12189', '39239']",['  2a01:b960:230b::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:08,2001:56b:2:21::3,"['852', '6939', '37468', '263482', '263462']",['  2804:1230::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:09,2001:56b:2:21::3,"['852', '174', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:11,2001:56b:2:21::3,"['852', '6453', '36891']",['  2c0f:f000:c00::/40'],['N/A']
AS852,AS12654,04/29/20,15:08:12,2001:56b:2:21::3,"['852', '6453', '174', '53013', '265985']",['  2804:40d8::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:15,2001:56b:2:21::3,"['852', '6453', '174', '53013', '262589', '28343', '266547']",['  2804:3db0::/33'],['N/A']
AS852,AS12654,04/29/20,15:08:19,2001:56b:2:21::3,"['852', '6453', '174', '32097', '33387', '137940']",['  2602:feda:40::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:20,,['N/A'],['N/A'],['N/A']
AS852,AS12654,04/29/20,15:08:22,2001:56b:2:21::3,"['852', '174', '12189', '39239']",['  2a01:b960:230b::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:23,2001:56b:2:21::3,"['852', '6939', '64271', '12654']",['  2001:7fb:ff0f::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:24,2001:56b:2:21::3,"['852', '6939', '28666', '268043']",['  2804:5718::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:25,2001:56b:2:21::3,"['852', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:26,2001:56b:2:21::3,"['852', '2914', '174', '53013', '265985']",['  2804:40d8::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:27,2001:56b:2:21::3,"['852', '174', '12189', '39239']",['  2a01:b960:230b::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:28,2001:56b:2:21::3,"['852', '6453', '1299', '1299', '1299', '1299', '38861', '4657']","['  2406:3000:41::/48', '  2406:3000:1d::/48']",['N/A']
AS852,AS12654,04/29/20,15:08:29,2001:56b:2:21::3,"['852', '2914', '174', '32097', '33387', '137940']",['  2602:feda:40::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:30,2001:56b:2:21::3,"['852', '2914', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:31,2001:56b:2:21::3,"['852', '174', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:34,2001:56b:2:21::3,"['852', '3356', '12189', '39239']",['  2a01:b960:230b::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:35,2001:56b:2:21::3,"['852', '1299', '38861', '4657']","['  2406:3000:41::/48', '  2406:3000:1d::/48']",['N/A']
AS852,AS12654,04/29/20,15:08:36,2001:56b:2:21::3,"['852', '3356', '1299', '38861', '4657']","['  2406:3000:41::/48', '  2406:3000:1d::/48']",['N/A']
AS852,AS12654,04/29/20,15:08:37,2001:56b:2:21::3,"['852', '1299', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:39,2001:56b:2:21::3,"['852', '6939', '47692', '200273']",['  2001:678:7f8::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:40,2001:56b:2:21::3,"['852', '3356', '47692', '200273']",['  2001:678:7f8::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:41,2001:56b:2:21::3,"['852', '174', '53013', '262822']",['  2804:28c::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:42,2001:56b:2:21::3,"['852', '1299', '174', '53013', '268214']","['  2804:4db4:c000::/34', '  2804:4db4::/34', '  2804:4db4:4000::/34', '  2804:4db4:8000::/34']",['N/A']
AS852,AS12654,04/29/20,15:08:43,2001:56b:2:21::3,"['852', '174', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:45,2001:56b:2:21::3,"['852', '32097', '33387', '137940']",['  2602:feda:40::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:46,2001:56b:2:21::3,"['852', '2914', '174', '53013', '263009', '263041']","['  2804:1c78:8000::/33', '  2804:1c78::/33', '  2804:1c78::/32']",['N/A']
AS852,AS12654,04/29/20,15:08:47,2001:56b:2:21::3,"['852', '2914', '174', '53013', '53211']",['  2804:230::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:48,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:49,,['N/A'],['N/A'],['  2a03:8160:14::/48']
AS852,AS12654,04/29/20,15:08:50,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:51,2001:56b:2:21::3,"['852', '16696', '16696', '16696', '16696', '16696', '16696', '33047']",['  2a03:8160:14::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:52,2001:56b:2:21::3,"['852', '1299', '174', '92']",['  2605:6480::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:53,2001:56b:2:21::3,"['852', '174', '11019', '30361']",['  2a01:9dc0::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:54,2001:56b:2:21::3,"['852', '3356', '174', '9498', '137084']",['  2001:df4:1700::/48'],['N/A']
AS852,AS12654,04/29/20,15:08:56,2001:56b:2:21::3,"['852', '174', '3356', '42739', '203287']",['  2a0c:79c0::/32'],['N/A']
AS852,AS12654,04/29/20,15:08:58,2001:56b:2:21::3,"['852', '32097', '33387', '137940']",['  2602:feda:40::/48'],['N/A']
AS852,AS12654,04/29/20,15:09:00,2001:56b:2:21::3,"['852', '174', '1299', '38861', '4657']","['  2406:3000:41::/48', '  2406:3000:1d::/48']",['N/A']
AS852,AS12654,04/29/20,15:09:01,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
AS852,AS12654,04/29/20,15:09:02,2001:56b:2:21::3,"['852', '2914', '20473', '9558']",['  2404:5780:3::/48'],['N/A']
