Source,Time,date,Hops
147.78.236.20,21.0,14-04,"['192.168.13.37', '172.25.132.4', '172.25.132.14', '172.25.132.15', '91.205.215.157', '91.205.215.194', '185.1.95.82', '108.170.241.129', '108.170.236.225', '8.8.8.8']"
150.241.254.254,12.0,15-04,"['150.241.254.1', '150.241.253.149', '185.12.106.165', '130.206.195.33', '130.206.245.94', '130.206.255.2', '74.125.242.161', '142.250.62.203', '8.8.8.8']"
150.241.254.254,15.0,15-04,"['150.241.254.1', '150.241.253.149', '185.12.106.165', '130.206.195.33', '130.206.245.94', '130.206.255.2', '74.125.242.161', '74.125.253.197', '8.8.8.8']"
151.20.3.242,6.0,13-04,"['192.168.1.1', '151.6.139.25', '151.6.250.120', '151.6.44.128', '151.6.0.109', '151.6.1.233', '74.125.32.80', '72.14.239.144', '216.239.48.231', '8.8.8.8']"
151.20.3.242,8.0,13-04,"['192.168.1.1', '151.6.139.25', '151.6.250.120', '151.6.44.128', '151.6.0.109', '151.6.1.233', '74.125.32.80', '72.14.239.144', '216.239.48.231', '8.8.8.8']"
151.20.3.242,9.0,13-04,"['192.168.1.1', '151.6.250.120', '151.6.44.128', '151.6.0.109', '151.6.1.233', '74.125.32.80', '72.14.239.144', '216.239.48.231', '8.8.8.8']"
152.195.206.35,3.0,13-04,"['152.195.206.33', '187.16.216.55', '74.125.243.1', '216.239.48.123', '8.8.8.8']"
152.195.206.35,5.0,13-04,"['152.195.206.33', '187.16.218.58', '108.170.245.129', '72.14.239.223', '8.8.8.8']"
152.195.206.35,6.0,13-04,"['152.195.206.33', '187.16.218.58', '108.170.245.129', '72.14.239.223', '8.8.8.8']"
154.126.208.20,18.0,14-04,"['10.18.51.1', '154.126.200.34', '154.126.200.17', '154.126.205.22', '196.60.8.166', '74.125.245.209', '172.253.66.3', '8.8.8.8']"
154.126.208.20,20.0,14-04,"['10.18.51.1', '154.126.200.34', '154.126.200.17', '154.126.205.22', '209.85.149.72', '172.253.65.179', '172.253.65.249', '8.8.8.8']"
154.126.208.20,21.0,14-04,"['10.18.51.1', '154.126.200.34', '154.126.200.17', '154.126.205.22', '209.85.149.72', '172.253.65.179', '172.253.65.249', '8.8.8.8']"
154.126.208.20,23.0,14-04,"['10.18.51.1', '154.126.200.34', '154.126.200.17', '154.126.205.22', '209.85.149.72', '172.253.65.179', '172.253.65.249', '8.8.8.8']"
154.126.208.20,0.0,15-04,"['10.18.51.1', '154.126.200.34', '154.126.200.17', '154.126.200.14', '209.85.149.72', '172.253.65.179', '172.253.65.249', '8.8.8.8']"
154.126.208.20,2.0,15-04,"['10.18.51.1', '154.126.200.34', '154.126.200.17', '154.126.200.14', '209.85.149.72', '172.253.65.179', '172.253.65.249', '8.8.8.8']"
154.126.208.20,3.0,15-04,"['10.18.51.1', '154.126.200.34', '154.126.200.17', '154.126.200.14', '209.85.149.72', '172.253.65.179', '172.253.65.249', '8.8.8.8']"
158.174.16.67,6.0,13-04,"['192.168.255.1', '85.24.140.81', '46.59.117.10', '46.59.117.9', '46.59.112.206', '46.59.113.124', '46.59.113.253', '46.59.113.179', '209.85.174.232', '108.170.254.33', '108.170.233.41', '8.8.8.8']"
158.174.16.67,8.0,13-04,"['192.168.255.1', '85.24.140.81', '46.59.117.10', '46.59.117.9', '46.59.112.206', '46.59.113.124', '46.59.112.140', '46.59.113.179', '209.85.174.232', '108.170.254.33', '108.170.233.41', '8.8.8.8']"
158.174.16.67,9.0,13-04,"['192.168.255.1', '85.24.140.81', '46.59.117.10', '46.59.117.9', '46.59.112.206', '46.59.112.64', '46.59.113.253', '46.59.113.179', '209.85.174.232', '108.170.254.33', '108.170.233.41', '8.8.8.8']"
158.174.16.67,11.0,13-04,"['192.168.255.1', '85.24.140.81', '46.59.117.10', '46.59.117.9', '46.59.112.206', '46.59.113.124', '46.59.112.140', '46.59.113.179', '209.85.174.232', '108.170.254.33', '108.170.233.41', '8.8.8.8']"
158.174.16.67,12.0,13-04,"['192.168.255.1', '85.24.140.81', '46.59.117.10', '46.59.117.9', '46.59.112.206', '46.59.113.124', '46.59.113.253', '46.59.113.179', '209.85.174.232', '108.170.254.33', '108.170.233.41', '8.8.8.8']"
158.174.16.67,14.0,13-04,"['192.168.255.1', '85.24.140.81', '46.59.117.10', '46.59.117.9', '46.59.112.206', '46.59.112.64', '46.59.113.253', '46.59.113.179', '209.85.174.232', '108.170.254.33', '108.170.233.41', '8.8.8.8']"
158.174.16.67,15.0,13-04,"['192.168.255.1', '85.24.140.81', '46.59.117.10', '46.59.117.9', '46.59.112.206', '46.59.113.124', '46.59.112.140', '46.59.113.179', '209.85.174.232', '108.170.254.33', '108.170.233.41', '8.8.8.8']"
163.10.250.78,3.0,13-04,"['163.10.250.77', '163.10.199.181', '163.10.199.1', '200.115.95.158', '74.125.242.209', '142.250.62.23', '8.8.8.8']"
163.10.250.78,5.0,13-04,"['163.10.250.77', '163.10.199.181', '163.10.199.1', '200.115.81.201', '200.115.95.158', '74.125.242.209', '142.250.62.23', '8.8.8.8']"
163.10.250.78,6.0,13-04,"['163.10.250.77', '163.10.199.181', '163.10.199.1', '200.115.81.201', '200.115.95.158', '74.125.242.209', '142.250.62.23', '8.8.8.8']"
168.131.19.40,9.0,14-04,"['192.168.0.1', '168.131.19.1', '123.111.216.53', '10.105.0.152', '10.222.11.82', '10.222.16.179', '72.14.213.14', '108.170.241.1', '209.85.243.21', '8.8.8.8']"
168.131.19.40,12.0,14-04,"['192.168.0.1', '168.131.19.1', '123.111.216.53', '10.105.0.152', '10.222.11.82', '10.222.16.179', '72.14.213.14', '108.170.241.1', '209.85.243.21', '8.8.8.8']"
168.131.19.40,15.0,14-04,"['192.168.0.1', '168.131.19.1', '123.111.216.53', '10.105.0.152', '10.222.11.82', '72.14.213.14', '108.170.241.1', '209.85.243.21', '8.8.8.8']"
170.253.18.253,6.0,13-04,"['192.168.3.1', '170.253.16.1', '10.15.8.69', '10.15.8.110', '10.15.246.10', '10.15.2.14', '72.14.195.182', '172.253.50.33', '74.125.253.201', '8.8.8.8']"
170.253.18.253,8.0,13-04,"['192.168.3.1', '170.253.16.1', '10.15.8.69', '10.15.8.110', '10.15.246.10', '10.15.2.14', '72.14.195.182', '172.253.50.33', '74.125.253.201', '8.8.8.8']"
170.253.18.253,9.0,13-04,"['192.168.1.1', '170.253.16.1', '10.15.8.69', '10.15.8.110', '10.15.246.10', '10.15.2.14', '72.14.195.182', '172.253.50.33', '74.125.253.201', '8.8.8.8']"
170.52.78.22,9.0,14-04,"['192.168.50.1', '69.63.242.2', '38.131.180.210', '69.194.49.209', '69.194.49.65', '69.77.183.73', '66.199.34.83', '74.125.50.118', '74.125.244.145', '216.239.41.247', '8.8.8.8']"
170.52.78.22,12.0,14-04,"['192.168.50.1', '69.63.242.2', '38.131.180.210', '69.194.49.209', '69.194.49.73', '69.77.183.73', '66.199.34.83', '74.125.50.118', '74.125.244.145', '216.239.41.247', '8.8.8.8']"
170.52.78.22,15.0,14-04,"['192.168.50.1', '69.63.242.2', '38.131.180.210', '69.194.49.209', '69.194.49.65', '69.77.183.73', '66.199.34.83', '74.125.50.118', '74.125.244.145', '216.239.41.247', '8.8.8.8']"
176.163.68.130,6.0,15-04,"['192.168.0.254', '192.168.1.254', '176.137.72.2', '212.194.170.233', '212.194.171.137', '212.194.171.86', '72.14.213.208', '172.253.69.49', '108.170.232.125', '8.8.8.8']"
176.163.68.130,8.0,15-04,"['192.168.0.254', '192.168.1.254', '176.137.72.2', '212.194.170.233', '212.194.171.137', '72.14.213.208', '172.253.69.49', '108.170.232.125', '8.8.8.8']"
176.163.68.130,9.0,15-04,"['192.168.0.254', '192.168.1.254', '176.137.72.2', '212.194.170.233', '212.194.171.137', '72.14.213.208', '172.253.69.49', '108.170.232.125', '8.8.8.8']"
176.177.149.60,9.0,13-04,"['192.168.1.254', '176.188.192.2', '212.194.171.40', '176.188.192.2', '212.194.171.86', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,11.0,13-04,"['192.168.1.254', '176.188.192.2', '212.194.171.40', '176.188.192.2', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,12.0,13-04,"['192.168.1.254', '212.194.171.40', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,14.0,13-04,"['192.168.1.254', '212.194.171.40', '176.188.192.2', '212.194.171.86', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,15.0,13-04,"['192.168.1.254', '176.188.192.2', '212.194.171.40', '176.188.192.2', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,17.0,13-04,"['192.168.1.254', '212.194.171.40', '212.194.171.86', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,18.0,13-04,"['192.168.1.254', '212.194.171.40', '212.194.171.86', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,20.0,13-04,"['192.168.1.254', '212.194.171.40', '212.194.171.86', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,21.0,13-04,"['192.168.1.254', '176.188.192.2', '212.194.171.40', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.177.149.60,0.0,14-04,"['192.168.1.254', '176.188.192.2', '212.194.171.40', '212.194.171.86', '72.14.213.208', '108.170.231.95', '72.14.237.93', '8.8.8.8']"
176.58.8.10,6.0,14-04,"['176.58.8.1', '176.58.8.253', '172.17.71.197', '172.29.56.134', '172.29.56.133', '212.166.147.46', '172.253.50.59', '108.170.230.191', '8.8.8.8']"
176.58.8.10,8.0,14-04,"['176.58.8.1', '176.58.8.253', '172.17.71.197', '172.29.56.134', '172.29.56.133', '212.166.147.46', '172.253.50.59', '108.170.230.191', '8.8.8.8']"
176.58.8.10,9.0,14-04,"['176.58.8.1', '176.58.8.253', '172.17.71.197', '172.29.56.134', '172.29.56.133', '212.166.147.46', '172.253.50.59', '108.170.230.191', '8.8.8.8']"
178.217.173.52,21.0,14-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '209.85.249.158', '108.170.235.204', '142.250.57.7', '8.8.8.8']"
178.217.173.52,23.0,14-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '216.239.50.2', '108.170.232.251', '142.250.57.7', '8.8.8.8']"
178.217.173.52,3.0,15-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '209.85.249.158', '108.170.235.204', '142.250.57.7', '8.8.8.8']"
178.217.173.52,3.0,15-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '216.239.50.2', '108.170.232.251', '142.250.57.7', '8.8.8.8']"
178.217.173.52,6.0,15-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '216.239.50.2', '108.170.232.251', '142.250.57.7', '8.8.8.8']"
178.217.173.52,8.0,15-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '209.85.249.158', '108.170.235.204', '142.250.57.7', '8.8.8.8']"
178.217.173.52,9.0,15-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '209.85.249.158', '108.170.235.204', '142.250.57.7', '8.8.8.8']"
178.217.173.52,12.0,15-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '216.239.50.2', '108.170.232.251', '142.250.57.7', '8.8.8.8']"
178.217.173.52,15.0,15-04,"['192.168.1.1', '10.1.2.1', '178.217.173.49', '178.217.168.25', '212.42.98.233', '209.85.148.59', '209.85.148.58', '108.170.250.83', '216.239.50.2', '108.170.232.251', '142.250.57.7', '8.8.8.8']"
178.22.217.9,12.0,15-04,"['10.0.3.254', '10.10.2.200', '109.245.239.205', '72.14.198.94', '108.170.250.177', '209.85.246.71', '8.8.8.8']"
178.22.217.9,15.0,15-04,"['10.0.4.254', '10.10.2.200', '109.245.239.205', '72.14.198.94', '108.170.250.177', '209.85.246.71', '8.8.8.8']"
178.236.131.68,3.0,15-04,"['192.168.1.1', '10.0.61.252', '178.236.130.64', '74.125.51.14', '74.125.244.133', '72.14.232.191', '74.125.253.231', '216.239.57.222', '216.239.47.203', '8.8.8.8']"
178.236.131.68,6.0,15-04,"['192.168.1.1', '10.0.61.252', '178.236.130.64', '74.125.51.14', '74.125.244.133', '72.14.232.191', '209.85.246.170', '172.253.66.110', '216.239.47.203', '8.8.8.8']"
178.236.131.68,9.0,15-04,"['192.168.1.1', '10.0.61.252', '178.236.130.64', '74.125.51.14', '74.125.244.133', '72.14.232.191', '74.125.253.231', '216.239.57.222', '216.239.47.203', '8.8.8.8']"
178.249.129.193,3.0,14-04,"['10.19.107.254', '178.249.129.206', '178.249.129.126', '178.249.129.134', '178.249.129.157', '178.249.128.34', '178.249.129.145', '178.249.129.54', '178.249.128.1', '74.125.244.180', '216.239.51.249', '72.14.233.227', '216.239.54.48', '8.8.8.8']"
178.249.129.193,5.0,14-04,"['10.19.107.254', '178.249.129.206', '178.249.129.126', '178.249.129.134', '178.249.129.157', '178.249.128.34', '178.249.129.145', '178.249.129.54', '178.249.128.1', '74.125.244.180', '216.239.51.249', '64.233.175.133', '209.85.254.174', '8.8.8.8']"
178.249.129.193,6.0,14-04,"['10.19.107.254', '178.249.129.206', '178.249.129.126', '178.249.129.134', '178.249.129.157', '178.249.128.34', '178.249.129.145', '178.249.129.54', '178.249.128.1', '74.125.244.180', '216.239.51.249', '64.233.175.133', '209.85.254.174', '8.8.8.8']"
178.249.129.193,8.0,14-04,"['10.19.107.254', '178.249.129.206', '178.249.129.126', '178.249.129.134', '178.249.129.157', '178.249.128.34', '178.249.129.145', '178.249.129.54', '178.249.128.1', '74.125.244.180', '216.239.51.249', '72.14.232.195', '216.239.54.46', '8.8.8.8']"
178.249.129.193,9.0,14-04,"['10.19.107.254', '178.249.129.206', '178.249.129.126', '178.249.129.134', '178.249.129.157', '178.249.128.34', '178.249.129.145', '178.249.129.54', '178.249.128.1', '74.125.244.180', '216.239.51.249', '72.14.232.195', '216.239.54.46', '8.8.8.8']"
178.250.0.57,9.0,13-04,"['178.250.0.56', '10.236.86.1', '100.64.4.39', '100.67.1.13', '100.67.0.12', '100.64.0.2', '100.66.0.3', '178.250.7.40', '178.250.5.7', '108.170.244.225', '108.170.234.51', '8.8.8.8']"
178.250.0.57,11.0,13-04,"['10.236.86.1', '100.64.4.39', '100.67.1.13', '100.67.0.12', '100.64.0.2', '100.66.0.3', '178.250.7.40', '178.250.5.7', '108.170.244.225', '108.170.234.51', '8.8.8.8']"
178.250.0.57,12.0,13-04,"['10.236.86.1', '100.64.4.39', '100.67.1.13', '100.67.0.12', '100.64.0.2', '100.66.0.3', '178.250.7.40', '178.250.5.7', '108.170.244.225', '108.170.234.51', '8.8.8.8']"
178.66.146.86,3.0,13-04,"['192.168.88.1', '192.168.100.1', '94.142.15.1', '212.48.204.170', '188.254.2.2', '92.50.229.138', '74.125.244.181', '72.14.232.191', '209.85.246.170', '74.125.253.109', '172.253.51.245', '8.8.8.8']"
178.66.146.86,5.0,13-04,"['192.168.88.1', '192.168.100.1', '94.142.15.1', '212.48.204.170', '188.254.2.2', '92.50.229.138', '74.125.244.181', '72.14.232.191', '216.239.40.196', '172.253.65.159', '72.14.236.73', '8.8.8.8']"
178.66.146.86,6.0,13-04,"['192.168.88.1', '192.168.100.1', '94.142.15.1', '212.48.204.170', '188.254.2.2', '92.50.229.138', '74.125.244.181', '72.14.232.191', '74.125.253.231', '216.239.43.20', '108.170.233.163', '8.8.8.8']"
178.66.146.86,8.0,13-04,"['192.168.88.1', '192.168.100.1', '94.142.15.1', '212.48.204.170', '188.254.2.2', '92.50.229.138', '74.125.244.181', '72.14.232.191', '74.125.253.231', '216.239.43.20', '108.170.233.163', '8.8.8.8']"
178.66.146.86,9.0,13-04,"['192.168.88.1', '192.168.100.1', '94.142.15.1', '212.48.204.170', '188.254.2.2', '92.50.229.138', '74.125.244.181', '72.14.232.191', '216.239.40.35', '72.14.238.168', '108.170.233.163', '8.8.8.8']"
178.79.24.3,15.0,13-04,"['192.168.35.1', '212.200.233.74', '212.200.7.82', '79.101.96.166', '108.170.250.177', '74.125.37.239', '8.8.8.8']"
178.79.24.3,17.0,13-04,"['192.168.35.1', '109.92.207.193', '212.200.233.74', '212.200.7.82', '79.101.96.166', '108.170.250.177', '74.125.37.239', '8.8.8.8']"
178.79.24.3,18.0,13-04,"['192.168.35.1', '109.92.207.193', '212.200.233.74', '212.200.7.82', '79.101.96.166', '108.170.250.177', '74.125.37.239', '8.8.8.8']"
185.106.116.114,6.0,14-04,"['10.6.192.1', '185.106.116.113', '92.50.208.37', '87.226.183.89', '74.125.51.172', '108.170.250.113', '216.239.50.44', '216.239.57.222', '142.250.57.5', '8.8.8.8']"
185.106.116.114,8.0,14-04,"['10.6.192.1', '185.106.116.113', '92.50.208.37', '87.226.183.89', '74.125.51.172', '108.170.250.113', '216.239.51.32', '172.253.66.110', '142.250.57.5', '8.8.8.8']"
185.106.116.114,9.0,14-04,"['10.6.192.1', '185.106.116.113', '92.50.208.37', '87.226.183.89', '74.125.51.172', '108.170.250.113', '216.239.51.32', '172.253.66.110', '142.250.57.5', '8.8.8.8']"
185.119.166.5,3.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.125', '192.168.0.254', '10.10.53.93']"
185.119.166.5,5.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.125', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,6.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,8.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.0.157', '192.168.0.125', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,9.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.125', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,11.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,12.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.0.157', '192.168.0.125', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,14.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.0.157', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,15.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,17.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,18.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.0.157', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,20.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.125', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,21.0,13-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.119.166.5,0.0,14-04,"['172.28.1.17', '172.28.0.5', '192.168.128.17', '192.168.0.157', '192.168.0.125', '192.168.0.254', '10.10.53.93', '10.201.177.130', '10.21.21.22', '213.202.4.172', '213.202.4.187', '216.239.41.109', '172.253.51.137', '8.8.8.8']"
185.132.240.65,18.0,13-04,"['192.168.1.254', '10.68.212.1', '185.132.241.40', '185.132.240.126', '89.222.201.129', '89.222.200.114', '108.170.250.34', '172.253.66.116', '72.14.236.115', '8.8.8.8']"
185.132.240.65,20.0,13-04,"['192.168.1.254', '10.68.212.1', '185.132.241.40', '185.132.240.126', '89.222.201.129', '89.222.200.114', '108.170.250.34', '172.253.66.116', '72.14.236.115', '8.8.8.8']"
185.132.240.65,21.0,13-04,"['192.168.1.254', '10.68.212.1', '185.132.241.40', '185.132.240.126', '89.222.201.129', '89.222.200.114', '108.170.250.34', '216.239.50.46', '64.233.175.175', '8.8.8.8']"
185.132.240.65,0.0,14-04,"['192.168.1.254', '10.68.212.1', '185.132.241.40', '185.132.240.126', '89.222.201.129', '89.222.200.114', '108.170.250.34', '172.253.66.116', '72.14.236.115', '8.8.8.8']"
185.132.240.65,3.0,14-04,"['192.168.1.254', '10.68.212.1', '185.132.241.40', '185.132.240.126', '89.222.201.129', '89.222.200.114', '108.170.250.34', '216.239.50.46', '64.233.175.175', '8.8.8.8']"
185.134.37.242,6.0,13-04,"['192.168.100.1', '185.134.36.1', '178.163.126.253', '81.23.179.221', '81.23.179.222', '212.46.219.1', '79.104.225.59', '72.14.198.48', '108.170.250.66', '209.85.255.136', '72.14.238.168', '209.85.251.41', '8.8.8.8']"
185.134.37.242,8.0,13-04,"['192.168.100.1', '185.134.36.1', '178.163.126.253', '81.23.179.221', '81.23.179.222', '212.46.219.1', '79.104.225.59', '72.14.198.48', '108.170.250.66', '216.239.50.132', '172.253.65.159', '216.239.47.201', '8.8.8.8']"
